,Id,FK_Asset,Year,FK_Company,FK_OilAndGas,FK_DataQuality,FK_OtherParameter,FK_HistoricCompany,FK_LifeCycleTS,FK_LifeCycle,FK_OilAndGasType,Production,Production Forward Case,Production High Case,Production Low Case,Production Mid Case,Production Low Low Case,Production Mid Low Case,Production Low Low Low Case,Production Mid Low Low Case,Production Mid Mid Low Case,Production Mid Mid Low Low Case
14510,15178510,122542,2045,17824,12,29,120,17824,2,31,8,0,0,,0,,0,-0.031300001,0,0,,0
14511,15159534,113026,2045,1084,4,29,84,1084,14,3,11,0.028000001,0.028000001,,0.028000001,,0,0.028000001,0,2.80E-02,,2.80E-02
14512,15497407,32559,2046,2770,12,29,12,2770,1,14,8,0,0,0.0069,0,0,0,0,0,0,0,0
14513,15497426,32560,2046,685,4,29,12,685,14,14,11,0.0933,0.091300003,0.087399997,0,0.088200003,0,0.090499997,0,0,8.95E-02,9.16E-02
14514,15497457,32573,2046,10,4,29,12,10,14,7,11,,,0.033300001,,0.033300001,,,,,,
14515,15497460,32573,2046,10,4,29,120,10,14,7,11,-0.033300001,-0.033300001,,-0.033300001,,0,-0.033300001,0,-3.33E-02,,-3.33E-02
14516,15497469,32573,2046,168,12,29,12,168,14,7,6,,,0.0416,,0.0416,,,,,,
14517,15497473,32573,2046,685,4,29,12,685,14,7,11,,,0.0154,,0.0154,,,,,,
14518,15497477,32573,2046,685,12,29,12,685,14,7,6,,,0.022600001,,0.022600001,,,,,,
14519,15497496,32580,2046,10,4,29,84,10,14,8,11,0.050700001,0.050700001,,0.050700001,0.050700001,0.050700001,0.050700001,5.07E-02,5.07E-02,5.07E-02,5.07E-02
14520,15497511,32580,2046,10,9,29,120,10,14,8,19,-0.0019,-0.0019,,-0.0019,-0.0019,-0.0019,-0.0019,-1.90E-03,-1.90E-03,-1.90E-03,-1.90E-03
14521,15497518,32580,2046,168,8,29,120,168,14,8,6,-0.025699999,-0.025699999,,-0.025699999,-0.025699999,-0.025699999,-0.025699999,-2.57E-02,-2.57E-02,-2.57E-02,-2.57E-02
14522,15497526,32580,2046,168,9,29,84,168,14,8,20,0.0006,0.0006,,0.0006,0.0006,0.0006,0.0006,6.00E-04,6.00E-04,6.00E-04,6.00E-04
14523,15497528,32580,2046,168,9,29,120,168,14,8,18,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,-1.00E-03,-1.00E-03,-1.00E-03,-1.00E-03
14524,15497549,32582,2046,685,2,29,12,685,14,8,10,,0.0105,0.0105,,0.0105,,0.0105,,,1.05E-02,
14525,15497556,32582,2046,685,4,29,120,685,14,8,11,,,,-0.0093,,-0.0093,,0,-9.30E-03,,
14526,15497568,32582,2046,685,9,29,84,685,14,8,20,,,,0.0002,,0.0002,,0,2.00E-04,,
14527,15497584,32582,2046,18247,9,29,12,18247,14,8,20,,0.0002,0.0002,,0.0002,,0.0002,,,2.00E-04,
14528,15719133,194789,2046,168,9,29,12,168,14,24,18,0,0,0,0,0,0,0,0,0,0,0
14529,15719140,194789,2046,685,9,29,12,685,14,24,18,0,0,0,0,0,0,0,0,0,0,0
14530,15719148,194791,2046,10,9,29,12,10,15,24,19,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
14531,15719150,194791,2046,10,12,29,12,10,15,24,8,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,1.19E-02,1.19E-02,1.19E-02,1.19E-02
14532,15719151,194791,2046,168,2,29,12,168,15,24,10,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,1.30E-03,1.30E-03,1.30E-03,1.30E-03
14533,15719170,194792,2046,10,9,29,12,10,16,24,20,0,0,0,0,0,0,0,0,0,0,0
14534,15806477,279421,2046,685,12,29,120,685,14,8,8,-0.116999999,-0.116999999,,0,,0,-0.116999999,0,-0.116999999,,-0.116999999
14535,15780315,237729,2046,685,4,29,144,685,14,9,11,-0.169,-0.169,,-0.169,,-0.169,-0.169,0,-0.169,,-0.169
14536,15780318,237729,2046,685,9,29,36,685,14,9,19,,,0.0069,,0.0069,,,,,6.90E-03,
14537,15780322,237729,2046,685,9,29,108,685,14,9,19,0.0069,0.0069,,0.0069,,0.0069,0.0069,0,6.90E-03,,6.90E-03
14538,15780328,237729,2046,685,12,29,36,685,14,9,6,,,0.246999994,,0.246999994,,,,,0.246999994,
14539,15780336,237729,2046,12830,9,29,36,12830,14,9,19,,,0.0275,,0.0275,,,,,2.75E-02,
14540,15780344,237729,2046,12830,9,29,144,12830,14,9,19,-0.0275,-0.0275,,-0.0275,,-0.0275,-0.0275,0,-2.75E-02,,-2.75E-02
14541,15274528,238908,2045,685,2,29,12,685,14,24,10,0.0007,0.0007,0.0007,0,0.0007,0,0.0007,0,7.00E-04,7.00E-04,7.00E-04
14542,15274538,238908,2045,18340,9,29,12,18340,14,24,18,1.00E-04,1.00E-04,1.00E-04,0,1.00E-04,0,1.00E-04,0,1.00E-04,1.00E-04,1.00E-04
14543,15274552,238910,2045,1084,9,29,12,1084,17,24,18,0,0,0,0,0,0,0,0,0,0,0
14544,15274555,238910,2045,1084,12,29,12,1084,17,24,8,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,2.20E-03,2.20E-03,2.20E-03,2.20E-03
14545,15781701,238908,2046,685,2,29,12,685,14,24,10,0.0006,0.0006,0.0006,0,0.0006,0,0.0006,0,0,6.00E-04,6.00E-04
14546,15781736,238910,2046,8924,2,29,12,8924,17,24,10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,1.90E-03,1.90E-03,1.90E-03,1.90E-03
14547,15781762,238914,2046,18247,9,29,12,18247,17,24,20,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
14548,15667406,113026,2046,8924,4,29,84,8924,14,3,11,0.0744,0.0744,,0,,0,0.0744,0,7.44E-02,,7.44E-02
14549,16129753,105466,2047,685,2,29,12,685,15,24,10,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,5.00E-04,5.00E-04,5.00E-04,5.00E-04
14550,16129769,105466,2047,17835,8,29,12,17835,15,24,6,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028
14551,15686277,122542,2046,12830,12,29,12,12830,2,31,8,,,0.041299999,,0.041299999,,,,,,
14552,15711079,192071,2046,18340,4,29,84,18340,14,31,11,0.0306,0.0306,,0,0.0306,0,0.0306,0,0,0.0306,0.0306
14553,15711080,192071,2046,18340,4,29,120,18340,14,31,11,-0.0306,-0.0306,,0,-0.0306,0,-0.0306,0,0,-0.0306,-0.0306
14554,15711081,192071,2046,18340,12,29,48,18340,14,31,8,,,0.137999997,,,,,,,,
14555,15711082,192071,2046,18340,12,29,84,18340,14,31,8,0.137999997,0.137999997,,0,0.137999997,0,0.137999997,0,0,0.137999997,0.137999997
14556,16175456,119380,2047,685,12,29,84,685,14,3,6,0.080499999,,,0,,0,,0,8.05E-02,,
14557,15781770,238914,2046,18340,12,29,12,18340,17,24,8,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,5.94E-02,5.94E-02,5.94E-02,5.94E-02
14558,15667410,113026,2046,11168,4,29,84,11168,14,3,11,0.123999998,0.123999998,,0,,0,0.123999998,0,0.123999998,,0.123999998
14559,752766,32560,1974,685,12,1,12,20932,17,14,8,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513
14560,11400399,32566,2038,10,2,29,120,10,16,6,10,,,,-0.214000002,,-0.214000002,,-0.214000002,-0.214000002,,-0.214000002
14561,11400473,32580,2038,10,4,29,84,10,17,8,11,0.272000015,0.272000015,,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015
14562,10262079,238908,2035,685,2,29,12,685,16,24,10,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,3.40E-03,3.40E-03,3.40E-03,3.40E-03
14563,11537345,97385,2038,16,4,29,12,16,16,9,11,,,0.407000005,,0.407000005,,,,,,
14564,11606779,122542,2038,685,12,29,12,685,14,31,8,,,0.0504,,0.0504,,,,,,
14565,11719434,280717,2038,685,12,29,120,685,16,6,8,-0.149000004,-0.149000004,,-0.149000004,,-0.149000004,-0.149000004,-0.149000004,-0.149000004,-0.149000004,-0.149000004
14566,15497463,32573,2046,10,12,29,84,10,14,7,6,0.048799999,0.048799999,,0.048799999,,0,0.048799999,0,4.88E-02,,4.88E-02
14567,15497550,32582,2046,685,2,29,48,685,14,8,10,0.0105,,,,,,,,,,1.05E-02
14568,15780332,237729,2046,12830,4,29,108,12830,14,9,11,0.676999986,0.676999986,,0.676999986,,0.676999986,0.676999986,0,0.676999986,,0.676999986
14569,3382075,32558,2005,10,2,1,12,6,16,14,10,0.070699997,0.070699997,0.070699997,0.070699997,0.070699997,0.070699997,0.070699997,7.07E-02,7.07E-02,7.07E-02,7.07E-02
14570,3382093,32559,2005,12830,12,1,12,12830,15,14,8,0,0,0,0,0,0,0,0,0,0,0
14571,3382172,32570,2005,685,4,21,12,20932,16,14,11,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971
14572,3382189,32574,2005,685,12,29,12,6,14,2,8,0,0,0,0,0,0,0,0,0,0,0
14573,3382066,32556,2005,10,4,21,12,20932,16,2,11,4.239999771,4.239999771,4.239999771,4.239999771,4.239999771,4.239999771,4.239999771,4.239999771,4.239999771,4.239999771,4.239999771
14574,3382076,32558,2005,10,2,1,12,20932,16,14,10,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184
14575,3382205,32584,2005,10,12,1,12,6,16,2,8,0.013,0.013,0.013,0.013,0.013,0.013,0.013,1.30E-02,1.30E-02,1.30E-02,1.30E-02
14576,3382223,32589,2005,685,4,21,12,6,17,14,11,0.476999998,0.476999998,0.476999998,0.476999998,0.476999998,0.476999998,0.476999998,0.476999998,0.476999998,0.476999998,0.476999998
14577,3382230,32593,2005,12830,12,1,12,20460,15,14,8,0.644999981,0.644999981,0.644999981,0.644999981,0.644999981,0.644999981,0.644999981,0.644999981,0.644999981,0.644999981,0.644999981
14578,3382155,32568,2005,10,12,1,12,6,14,2,8,0.012,0.012,0.012,0.012,0.012,0.012,0.012,1.20E-02,1.20E-02,1.20E-02,1.20E-02
14579,3382209,32584,2005,168,12,1,12,3,16,2,8,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,3.99E-02,3.99E-02,3.99E-02,3.99E-02
14580,3382137,32565,2005,685,4,21,12,3,16,14,11,0.055199999,0.055199999,0.055199999,0.055199999,0.055199999,0.055199999,0.055199999,5.52E-02,5.52E-02,5.52E-02,5.52E-02
14581,3382228,32592,2005,12830,12,1,12,20460,15,14,8,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001
14582,3516360,32555,2006,10,4,21,12,6,16,14,11,0.024,0.024,0.024,0.024,0.024,0.024,0.024,2.40E-02,2.40E-02,2.40E-02,2.40E-02
14583,3516393,32558,2006,685,4,21,12,3,16,14,11,0.284999996,0.284999996,0.284999996,0.284999996,0.284999996,0.284999996,0.284999996,0.284999996,0.284999996,0.284999996,0.284999996
14584,3516406,32560,2006,10,12,1,12,6,16,14,8,3.789999962,3.789999962,3.789999962,3.789999962,3.789999962,3.789999962,3.789999962,3.789999962,3.789999962,3.789999962,3.789999962
14585,3516426,32561,2006,685,12,1,12,6,14,14,8,0.35800001,0.35800001,0.35800001,0.35800001,0.35800001,0.35800001,0.35800001,0.35800001,0.35800001,0.35800001,0.35800001
14586,3516446,32565,2006,685,4,21,12,3,16,14,11,0.046,0.046,0.046,0.046,0.046,0.046,0.046,4.60E-02,4.60E-02,4.60E-02,4.60E-02
14587,3516495,32581,2006,10,2,1,12,20932,15,2,10,0.875999987,0.875999987,0.875999987,0.875999987,0.875999987,0.875999987,0.875999987,0.875999987,0.875999987,0.875999987,0.875999987
14588,3516502,32581,2006,685,2,1,12,20932,15,2,10,0.218999997,0.218999997,0.218999997,0.218999997,0.218999997,0.218999997,0.218999997,0.218999997,0.218999997,0.218999997,0.218999997
14589,3516514,32584,2006,685,4,21,12,685,16,2,11,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.00E-02,2.00E-02,2.00E-02,2.00E-02
14590,3516522,32589,2006,10,12,1,12,20932,17,14,8,11.8199997,11.8199997,11.8199997,11.8199997,11.8199997,11.8199997,11.8199997,11.81999969,11.81999969,11.81999969,11.81999969
14591,3516441,32565,2006,10,4,21,12,20932,16,14,11,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003
14592,3382078,32558,2005,10,4,21,12,20932,16,14,11,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948,1.679999948
14593,3382166,32570,2005,168,4,21,12,3,16,14,11,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
14594,3382180,32572,2005,685,4,21,12,6,14,14,11,0,0,0,0,0,0,0,0,0,0,0
14595,3308111,89094,2004,9703,11,21,12,9703,30,30,21,0.838999987,0.838999987,0.838999987,0.838999987,0.838999987,0.838999987,0.838999987,0.838999987,0.838999987,0.838999987,0.838999987
14596,3382167,32570,2005,685,2,1,12,3,16,14,10,0.136999995,0.136999995,0.136999995,0.136999995,0.136999995,0.136999995,0.136999995,0.136999995,0.136999995,0.136999995,0.136999995
14597,3382197,32581,2005,685,2,1,12,3,17,2,10,0.356000006,0.356000006,0.356000006,0.356000006,0.356000006,0.356000006,0.356000006,0.356000006,0.356000006,0.356000006,0.356000006
14598,3382215,32586,2005,12830,12,1,12,20460,16,14,8,4.429999828,4.429999828,4.429999828,4.429999828,4.429999828,4.429999828,4.429999828,4.429999828,4.429999828,4.429999828,4.429999828
14599,3516422,32561,2006,685,4,21,12,3,14,14,11,0.0092,0.0092,0.0092,0.0092,0.0092,0.0092,0.0092,9.20E-03,9.20E-03,9.20E-03,9.20E-03
14600,3516423,32561,2006,685,4,21,12,6,14,14,11,0.003,0.003,0.003,0.003,0.003,0.003,0.003,3.00E-03,3.00E-03,3.00E-03,3.00E-03
14601,3516448,32565,2006,685,4,21,12,20932,16,14,11,0.039000001,0.039000001,0.039000001,0.039000001,0.039000001,0.039000001,0.039000001,3.90E-02,3.90E-02,3.90E-02,3.90E-02
14602,3516451,32565,2006,685,12,1,12,20932,16,14,8,0.596000016,0.596000016,0.596000016,0.596000016,0.596000016,0.596000016,0.596000016,0.596000016,0.596000016,0.596000016,0.596000016
14603,3516461,32567,2006,685,8,1,12,3,17,14,9,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015
14604,3516492,32572,2006,685,12,1,12,6,14,14,8,0.016799999,0.016799999,0.016799999,0.016799999,0.016799999,0.016799999,0.016799999,0.016799999,0.016799999,0.016799999,0.016799999
14605,3516525,32589,2006,685,4,21,12,3,17,14,11,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957,1.669999957
14606,3516527,32589,2006,685,4,21,12,20932,17,14,11,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957
14607,3516528,32589,2006,685,12,1,12,3,17,14,8,3.480000019,3.480000019,3.480000019,3.480000019,3.480000019,3.480000019,3.480000019,3.480000019,3.480000019,3.480000019,3.480000019
14608,3516531,32592,2006,12830,12,1,12,20460,16,14,8,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024
14609,3516372,32556,2006,10,2,1,12,6,16,2,10,0.638000011,0.638000011,0.638000011,0.638000011,0.638000011,0.638000011,0.638000011,0.638000011,0.638000011,0.638000011,0.638000011
14610,3516488,32572,2006,685,4,21,12,3,14,14,11,0,0,0,0,0,0,0,0,0,0,0
14611,3516500,32581,2006,685,2,1,12,3,15,2,10,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986
14612,21353399,238910,2059,685,9,29,12,685,2,24,17,0,0,0,0,0,0,0,0,0,0,0
14613,21353410,238910,2059,1084,12,29,12,1084,2,24,8,0,0,0.0002,0,0.0002,0,0,0,0,0,0
14614,21353423,238910,2059,8924,9,29,12,8924,2,24,20,0,0,0,0,0,0,0,0,0,0,0
14615,21165747,32607,2059,10,9,29,12,10,14,24,17,0,0,0,0,0,0,0,0,0,0,0
14616,21165797,32623,2059,18340,9,29,12,18340,2,24,18,0,0,0,0,0,0,0,0,0,0,0
14617,21165811,32624,2059,12830,9,29,12,12830,2,24,18,0,0,0,0,0,0,0,0,0,0,0
14618,21165827,32638,2059,18340,9,29,12,18340,2,24,20,0,0,0,0,0,0,0,0,0,0,0
14619,21165842,32645,2059,685,12,29,12,685,2,24,6,0,0,0,0,0,0,0,0,0,0,0
14620,21165848,32645,2059,2770,9,29,12,2770,2,24,20,0,0,0,0,0,0,0,0,0,0,0
14621,21165869,32649,2059,12830,9,29,12,12830,14,24,20,0,0,0,0,0,0,0,0,0,0,0
14622,21507762,32633,2060,685,4,29,12,685,2,24,11,0,0,0.0026,0,0,0,0,0,0,0,0
14623,21507775,32638,2060,18340,12,29,12,18340,2,24,8,0,0,0,0,0,0,0,0,0,0,0
14624,21507811,32649,2060,12830,2,29,12,12830,14,24,10,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,7.00E-04,7.00E-04,7.00E-04,7.00E-04
14625,21573452,105466,2060,685,2,29,12,685,14,24,10,0,0,0,0,0,0,0,0,0,0,0
14626,21304152,194791,2059,685,2,29,12,685,2,24,10,0,0,0,0,0,0,0,0,0,0,0
14627,21837598,32607,2061,10,4,29,12,10,2,24,11,0,0.0089,0.0089,0,0.0089,0,0,0,0,0,0
14628,21837614,32614,2061,168,12,29,12,168,2,24,6,0,0,0,0,0,0,0,0,0,0,0
14629,21837625,32623,2061,685,9,29,12,685,2,24,18,0,0,0,0,0,0,0,0,0,0,0
14630,21837631,32623,2061,18340,9,29,12,18340,2,24,17,0,0,0,0,0,0,0,0,0,0,0
14631,21507817,32649,2060,12830,12,29,12,12830,14,24,6,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,5.20E-03,5.20E-03,5.20E-03,5.20E-03
14632,21964991,194793,2061,685,9,29,12,685,2,24,19,0,0,0,0,0,0,0,0,0,0,0
14633,7493650,113026,2028,1084,2,29,12,1084,23,3,10,,,0,,0,,,,,,
14634,7373002,32604,2028,10,9,29,48,10,15,9,20,0.0056,,,,,,,,,,
14635,7373017,32604,2028,168,4,29,84,168,15,9,11,,,,0.423000008,,0.423000008,,0.423000008,0.423000008,,
14636,7373018,32604,2028,168,4,29,120,168,15,9,11,,,,-0.423000008,,-0.423000008,,-0.423000008,-0.423000008,,
14637,7373039,32604,2028,685,4,29,12,685,15,9,11,,0.230000004,0.230000004,,0.230000004,,0.230000004,,,0.230000004,0.230000004
14638,7060565,32572,2027,10,12,2,12,10,14,14,8,0.043200001,0.043200001,0.043200001,0.043200001,0.043200001,0.043200001,0.043200001,4.32E-02,4.32E-02,4.32E-02,4.32E-02
14639,7060505,32558,2027,168,4,2,12,168,14,14,11,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001
14640,7372800,32565,2028,10,12,2,12,10,14,14,8,0.112000004,0.112000004,0.112000004,0.112000004,0.112000004,0.112000004,0.112000004,0.112000003,0.112000003,0.112000003,0.112000003
14641,7372895,32582,2028,18247,9,29,48,18247,17,8,18,0.0028,,,,,,,,,,0.0028
14642,7372897,32582,2028,18247,9,29,48,18247,17,8,20,0.0019,,,,,,,,,,1.90E-03
14643,14986671,32607,2045,168,9,29,12,168,17,24,18,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
14644,14986748,32633,2045,685,9,29,12,685,15,24,20,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
14645,7695191,32598,2029,18340,12,29,120,18340,14,9,8,-0.0309,-0.0309,-0.0309,-0.0309,-0.0309,-0.0309,-0.0309,-3.09E-02,-3.09E-02,-3.09E-02,-3.09E-02
14646,7695250,32604,2029,685,9,29,48,685,15,9,17,0.0031,,,,,,,,,,
14647,7060551,32567,2027,168,4,29,12,168,14,14,11,0.221000001,0.221000001,0.221000001,0.221000001,0.221000001,0.221000001,0.221000001,0.221000001,0.221000001,0.221000001,0.221000001
14648,14986625,32597,2045,16,4,29,84,16,14,9,11,1.100000024,,,1.100000024,,1.100000024,1.100000024,1.100000024,1.100000024,,1.100000024
14649,7695079,32582,2029,685,9,29,84,685,17,8,18,,,,0.0058,,0.0058,,5.80E-03,5.80E-03,,
14650,3382115,32561,2005,685,4,21,12,20932,14,14,11,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,1.56E-02,1.56E-02,1.56E-02,1.56E-02
14651,3516465,32568,2006,10,12,1,12,20932,14,2,8,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,2.09E-02,2.09E-02,2.09E-02,2.09E-02
14652,3516475,32570,2006,168,4,21,12,3,14,14,11,2.130000114,2.130000114,2.130000114,2.130000114,2.130000114,2.130000114,2.130000114,2.130000114,2.130000114,2.130000114,2.130000114
14653,3516498,32581,2006,168,2,1,12,3,15,2,10,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971
14654,3516499,32581,2006,168,4,21,12,3,15,2,11,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924
14655,21353417,238910,2059,2770,12,29,12,2770,2,24,8,0,0,0.0002,0,0.0002,0,0,0,0,0,0
14656,21165739,32560,2059,685,4,29,12,685,1,14,11,,0.128999993,0.081500001,0,0.109999999,0,0.185000002,,,0.138999999,
14657,21165784,32614,2059,685,9,29,12,685,2,24,19,0,0,0,0,0,0,0,0,0,0,0
14658,21165817,32638,2059,12830,2,29,12,12830,2,24,10,0,0,1.00E-04,0,1.00E-04,0,0,0,0,1.00E-04,0
14659,21165825,32638,2059,18340,9,29,12,18340,2,24,18,0,0,0,0,0,0,0,0,0,0,0
14660,21165831,32645,2059,103,9,29,12,103,2,24,17,0,0,0,0,0,0,0,0,0,0,0
14661,21165853,32645,2059,8924,9,29,12,8924,2,24,18,0,0,0,0,0,0,0,0,0,0,0
14662,21165858,32649,2059,685,4,29,12,685,14,24,11,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,8.00E-04,8.00E-04,8.00E-04,8.00E-04
14663,21165859,32649,2059,685,9,29,12,685,14,24,17,0,0,0,0,0,0,0,0,0,0,0
14664,21507786,32645,2060,685,9,29,12,685,2,24,18,0,0,0,0,0,0,0,0,0,0,0
14665,21507790,32645,2060,2770,2,29,12,2770,2,24,10,0,0,0,0,0,0,0,0,0,0,0
14666,21507795,32645,2060,2770,9,29,12,2770,2,24,20,0,0,0,0,0,0,0,0,0,0,0
14667,21507812,32649,2060,12830,4,29,12,12830,14,24,11,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,3.20E-03,3.20E-03,3.20E-03,3.20E-03
14668,21304149,194791,2059,168,9,29,12,168,2,24,19,0,0,0,0,0,0,0,0,0,0,0
14669,21304164,194793,2059,10,9,29,12,10,2,24,20,0,0,0,0,0,0,0,0,0,0,0
14670,21837586,32560,2061,168,4,29,12,168,1,14,11,,0.312999994,0.094899997,0,0.150000006,0,0.282999992,,,0.187999994,
14671,21837616,32614,2061,685,4,29,12,685,2,24,11,0,0,0,0,0,0,0,0,0,0,0
14672,21837621,32614,2061,685,12,29,12,685,2,24,6,0,0,0,0,0,0,0,0,0,0,0
14673,21837623,32623,2061,685,4,29,12,685,2,24,11,0,0,0.0014,0,0.0014,0,0,0,0,0,0
14674,21837630,32623,2061,18340,4,29,12,18340,2,24,11,0,0,0.0025,0,0.0025,0,0,0,0,0,0
14675,21837667,32649,2061,12830,9,29,12,12830,14,24,19,0,0,0,0,0,0,0,0,0,0,0
14676,22277119,194793,2062,10,4,29,12,10,2,24,11,0,0,0,0,0,0,0,0,0,0,0
14677,22277137,194793,2062,685,9,29,12,685,2,24,20,0,0,0,0,0,0,0,0,0,0,0
14678,22011301,238910,2061,685,9,29,12,685,2,24,20,0,0,0,0,0,0,0,0,0,0,0
14679,22011307,238910,2061,1084,9,29,12,1084,2,24,19,0,0,0,0,0,0,0,0,0,0,0
14680,22011313,238910,2061,2770,9,29,12,2770,2,24,18,0,0,0,0,0,0,0,0,0,0,0
14681,22011315,238910,2061,2770,9,29,12,2770,2,24,20,0,0,0,0,0,0,0,0,0,0,0
14682,22011319,238910,2061,8924,9,29,12,8924,2,24,17,0,0,0,0,0,0,0,0,0,0,0
14683,22011322,238910,2061,8924,9,29,12,8924,2,24,20,0,0,0,0,0,0,0,0,0,0,0
14684,21165775,32614,2059,168,9,29,12,168,2,24,17,0,0,0,0,0,0,0,0,0,0,0
14685,21165808,32624,2059,12830,2,29,12,12830,2,24,10,0,0,0.0003,0,0.0003,0,0,0,0,0,0
14686,21165870,32649,2059,12830,12,29,12,12830,14,24,6,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,7.60E-03,7.60E-03,7.60E-03,7.60E-03
14687,21507773,32638,2060,18340,9,29,12,18340,2,24,19,0,0,0,0,0,0,0,0,0,0,0
14688,21837585,32560,2061,10,12,29,120,10,1,14,8,0,,,,,,,,0,,-0.349999994
14689,21837636,32624,2061,2770,2,29,12,2770,1,24,10,0,0,0,0,0,0,0,0,0,0,0
14690,22011318,238910,2061,8924,4,29,12,8924,2,24,11,0,0,0,0,0,0,0,0,0,0,0
14691,7194043,122542,2027,685,12,29,84,685,17,31,8,0.081699997,0.081699997,,0.081699997,,0.081699997,0.081699997,8.17E-02,8.17E-02,,8.17E-02
14692,7493653,113026,2028,1084,2,29,120,1084,23,3,10,0,0,,0,,0,0,0,0,,0
14693,14627545,109270,2044,9704,10,29,12,9704,26,26,22,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007,0.386000007
14694,7372974,32598,2028,12830,9,29,120,12830,16,9,20,0,0,0,0,0,0,0,0,0,0,0
14695,7373022,32604,2028,168,9,29,12,168,15,9,20,,0.0048,0.0048,,0.0048,,0.0048,,,4.80E-03,4.80E-03
14696,7373030,32604,2028,168,9,29,84,168,15,9,20,,,,0.0048,,0.0048,,4.80E-03,4.80E-03,,
14697,7373055,32604,2028,685,9,29,120,685,15,9,17,,,,-0.0035,,-0.0035,,-3.50E-03,-3.50E-03,,
14698,7373059,32604,2028,685,12,29,12,685,15,9,6,,0.836000025,0.836000025,,0.836000025,,0.836000025,,,0.836000025,0.836000025
14699,7373060,32604,2028,685,12,29,48,685,15,9,6,0.836000025,,,,,,,,,,
14700,7511351,122542,2028,12830,4,29,120,12830,17,31,11,-0.128999993,-0.128999993,,-0.128999993,,-0.128999993,-0.128999993,-0.128999993,-0.128999993,,-0.128999993
